Année;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Bioénergies (MW)
2021-02-11;6020;214;5269;328;1;924;174
2021-02-11;5902;214;5270;301;1;901;173
2021-02-11;5912;215;5268;300;1;914;174
2021-02-11;5937;214;5269;280;1;960;175
2021-02-11;6136;215;5268;273;1;934;174
2021-02-11;6329;215;5267;292;1;1021;171
2021-02-11;6665;216;5268;309;1;1228;168
2021-02-11;6926;219;5267;324;1;1351;171
2021-02-11;7218;223;5267;332;1;1397;170
2021-02-11;7431;222;5265;316;2;1414;172
2021-02-11;7542;215;5266;314;24;1409;169
2021-02-11;7589;214;5265;323;127;1413;169
2021-02-11;7644;214;5263;352;281;1412;169
2021-02-11;7642;215;5264;330;453;1320;167
2021-02-11;7603;217;5263;310;587;1379;169
2021-02-11;7599;218;5260;298;640;1371;171
2021-02-11;7619;216;5253;259;654;1369;173
2021-02-11;7646;213;5252;244;734;1352;171
2021-02-11;7632;216;4968;235;824;1360;173
2021-02-11;7633;209;4803;228;873;1316;174
2021-02-11;7482;210;4803;221;925;1359;172
2021-02-11;7377;213;4803;236;793;1345;175
2021-02-11;7241;213;4805;266;712;1270;172
2021-02-11;6997;212;4873;283;686;1263;171
2021-02-11;6949;212;4837;300;647;1277;171
2021-02-11;6737;213;4837;288;474;1279;173
2021-02-11;6703;214;4836;325;320;1291;172
2021-02-11;6640;214;4837;354;170;1371;169
2021-02-11;6568;214;4836;347;83;1383;163
2021-02-11;6671;214;4833;390;23;1405;170
2021-02-11;6823;214;4833;420;2;1330;172
2021-02-11;7146;212;4836;405;1;1372;173
2021-02-11;7134;214;4837;409;0;1401;173
2021-02-11;6919;214;4840;426;0;1387;175
2021-02-11;6638;211;4839;417;0;1382;174
2021-02-11;6450;211;4838;433;0;1330;171
2021-02-11;6297;210;4835;424;0;1290;172
2021-02-11;6142;210;4716;409;0;1171;173
2021-02-11;6240;210;4773;406;0;1090;175
2021-02-11;6489;210;4784;361;0;1103;174
2021-02-11;6282;210;4774;380;0;972;171
2021-02-12;6310;211;4759;390;0;1030;172
2021-02-12;6306;211;4834;378;0;1074;172
2021-02-12;6100;210;4833;368;0;1032;170
2021-02-12;6321;210;4807;383;0;1066;172
2021-02-12;6136;210;4913;402;0;992;171
2021-02-12;6084;210;5093;390;0;986;173
2021-02-12;5872;210;5172;412;0;961;173
2021-02-12;5704;210;5190;414;0;959;173
2021-02-12;5594;210;5187;411;0;954;175
2021-02-12;5588;211;5194;431;0;960;177
2021-02-12;5634;211;5193;429;1;959;174
2021-02-12;5795;210;5183;432;0;948;177
2021-02-12;5959;210;5169;466;1;1091;171
2021-02-12;6341;210;5224;511;0;1271;167
2021-02-12;6531;209;5259;484;1;1340;169
2021-02-12;6786;210;5206;480;1;1392;171
2021-02-12;6941;210;5246;451;2;1395;168
2021-02-12;7075;211;5253;465;7;1299;169
2021-02-12;7209;210;5266;459;27;1385;165
2021-02-12;7378;208;5251;474;57;1358;163
2021-02-12;7417;207;5219;453;97;1360;160
2021-02-12;7555;207;5219;440;144;1347;160
2021-02-12;7538;209;5219;409;197;1325;164
2021-02-12;7600;209;5221;392;239;1343;164
2021-02-12;7646;209;5222;374;298;1324;161
2021-02-12;7702;207;5221;356;294;1316;160
2021-02-12;7739;206;5147;337;334;1314;161
2021-02-12;7572;207;5158;335;383;1324;163
2021-02-12;7502;206;5146;317;394;1262;164
2021-02-12;7450;206;5161;360;400;1187;164
2021-02-12;7191;207;5157;365;381;1167;169
2021-02-12;7085;207;5160;356;345;1214;165
2021-02-12;6970;207;5184;345;276;1350;172
2021-02-12;6836;207;5214;326;211;1357;172
2021-02-12;6835;207;5213;312;163;1383;169
2021-02-12;6828;203;5215;315;99;1347;165
2021-02-12;6911;203;5211;296;30;1392;164
2021-02-12;7092;203;5211;294;2;1394;162
2021-02-12;7446;208;5208;285;1;1430;164
2021-02-12;7511;209;5208;280;0;1434;165
2021-02-12;7355;209;5195;260;0;1430;167
2021-02-12;7192;210;5202;242;0;1424;173
2021-02-12;6999;210;5199;248;0;1402;172
2021-02-12;6874;210;5198;233;0;1256;172
2021-02-12;6804;211;5193;226;0;1243;170
2021-02-12;6851;211;5212;205;0;1072;170
2021-02-12;7052;211;5203;210;0;1168;171
2021-02-12;6900;211;5209;191;0;1095;167
2021-02-13;6893;211;5199;192;0;1074;169
2021-02-13;6968;212;5222;181;0;959;174
2021-02-13;6740;212;5206;147;0;895;170
2021-02-13;7006;212;5221;155;0;902;169
2021-02-13;6889;212;5205;157;0;887;167
2021-02-13;6874;213;4871;185;0;895;164
2021-02-13;6605;212;4981;162;0;888;161
2021-02-13;6449;213;5186;143;0;895;157
2021-02-13;6354;212;5203;122;0;888;161
2021-02-13;6353;213;5214;180;0;812;163
2021-02-13;6304;213;5201;202;0;809;162
2021-02-13;6386;213;5266;153;0;807;161
2021-02-13;6452;212;5267;157;0;811;159
2021-02-13;6684;214;5267;172;0;805;161
2021-02-13;6771;213;5266;201;0;809;153
2021-02-13;6915;213;5266;179;1;821;156
2021-02-13;6970;213;5269;144;3;883;159
2021-02-13;7102;213;5267;159;43;1024;158
2021-02-13;7292;213;5267;157;122;1162;157
2021-02-13;7384;213;5267;130;235;1217;154
2021-02-13;7434;212;5268;126;361;1216;155
2021-02-13;7428;213;5268;113;484;1211;155
2021-02-13;7409;212;5268;89;540;1177;155
2021-02-13;7432;212;5176;89;655;1167;157
2021-02-13;7464;207;5160;90;776;1084;156
2021-02-13;7435;205;5177;84;879;1023;156
2021-02-13;7514;204;5259;82;959;1010;158
2021-02-13;7163;203;5259;95;958;873;156
2021-02-13;7065;204;5259;116;1037;863;155
2021-02-13;6848;205;5220;112;947;821;155
2021-02-13;6544;210;5215;104;934;808;155
2021-02-13;6473;210;5160;112;880;825;151
2021-02-13;6192;209;5145;106;750;874;152
2021-02-13;6180;209;5146;121;575;981;151
2021-02-13;6128;209;5186;141;453;1077;150
2021-02-13;6217;209;5167;133;281;1259;152
2021-02-13;6422;209;5216;153;98;1313;152
2021-02-13;6700;210;5217;202;4;1372;152
2021-02-13;7109;210;5233;252;1;1391;149
2021-02-13;7179;210;5239;240;1;1396;153
2021-02-13;7163;211;5253;256;1;1386;153
2021-02-13;6982;212;5259;268;1;1369;150
2021-02-13;6820;212;5257;279;1;1217;151
2021-02-13;6689;213;5144;277;1;1077;155
2021-02-13;6591;212;5068;254;1;987;156
2021-02-13;6722;213;5024;232;1;805;155
2021-02-13;7007;213;5131;224;1;880;157
2021-02-13;6832;212;5181;207;1;886;157
2021-02-14;6906;214;5181;200;1;816;156
2021-02-14;6956;214;5229;200;1;832;160
2021-02-14;6777;214;5200;186;1;807;160
2021-02-14;6910;214;5226;187;1;816;158
2021-02-14;6846;214;5216;191;1;813;158
2021-02-14;6840;214;5225;181;1;805;159
2021-02-14;6576;213;5206;185;1;797;152
2021-02-14;6442;213;5202;165;1;800;160
2021-02-14;6346;214;5197;151;1;798;162
2021-02-14;6213;213;5202;145;1;788;158
2021-02-14;6197;214;5205;158;1;788;157
2021-02-14;6297;214;5205;181;1;791;161
2021-02-14;6369;214;5211;207;1;790;159
2021-02-14;6509;212;5212;186;1;733;158
2021-02-14;6613;213;5200;209;1;732;156
2021-02-14;6685;214;5212;218;1;730;157
2021-02-14;6758;206;5211;207;3;807;153
2021-02-14;6837;206;5212;196;67;805;162
2021-02-14;6963;207;5166;222;247;805;159
2021-02-14;7025;212;5220;224;507;824;159
2021-02-14;7030;216;5219;254;807;900;161
2021-02-14;7010;215;5217;227;1001;903;160
2021-02-14;6932;214;5214;225;1122;808;160
2021-02-14;6888;212;5214;190;1305;861;163
2021-02-14;6923;212;5216;206;1427;860;162
2021-02-14;6924;210;5158;193;1585;849;160
2021-02-14;6917;209;5156;207;1567;969;167
2021-02-14;6566;209;5181;215;1583;983;161
2021-02-14;6367;208;5153;234;1417;915;167
2021-02-14;6234;203;5186;242;1183;945;166
2021-02-14;5937;201;4993;258;1019;719;162
2021-02-14;5864;203;4752;248;930;721;158
2021-02-14;5689;202;4648;297;829;795;162
2021-02-14;5621;202;4657;350;663;794;161
2021-02-14;5587;207;4679;389;416;832;163
2021-02-14;5636;208;4675;396;223;894;162
2021-02-14;5743;209;4712;424;91;912;164
2021-02-14;6203;209;4698;517;5;1003;162
2021-02-14;6700;208;4658;592;1;1332;164
2021-02-14;6739;209;4662;692;1;1334;166
2021-02-14;6672;210;4783;771;1;1196;166
2021-02-14;6539;210;4789;804;1;1007;163
2021-02-14;6370;210;4685;789;1;977;164
2021-02-14;6204;211;4716;794;1;934;165
2021-02-14;6124;207;4704;799;1;928;166
2021-02-14;6182;207;4623;803;1;901;162
2021-02-14;6418;207;4724;816;1;916;163
2021-02-14;6292;207;4705;825;1;893;162
2021-02-15;6332;211;4694;831;1;906;162
2021-02-15;6370;211;4713;833;1;915;162
2021-02-15;6235;211;4739;837;1;886;161
2021-02-15;6363;211;4920;848;1;816;159
2021-02-15;6244;211;4999;839;1;809;156
2021-02-15;6231;211;5075;840;1;704;161
2021-02-15;6072;212;4999;833;1;699;155
2021-02-15;5822;211;5040;814;1;699;157
2021-02-15;5716;212;4976;829;1;692;159
2021-02-15;5723;207;5038;856;1;693;160
2021-02-15;5775;206;5035;875;1;692;155
2021-02-15;5941;202;5061;860;1;687;152
2021-02-15;6104;207;5147;836;1;764;152
2021-02-15;6434;206;5118;843;1;840;152
2021-02-15;6659;207;5185;854;1;1064;152
2021-02-15;6957;207;5196;851;1;1223;159
2021-02-15;7061;208;5179;836;3;1209;158
2021-02-15;7096;208;5176;830;55;1228;155
2021-02-15;7192;206;5237;817;205;1268;153
2021-02-15;7226;210;5216;838;426;1302;163
2021-02-15;7128;205;5261;813;675;1300;158
2021-02-15;7071;199;5262;783;905;1370;158
2021-02-15;7001;199;5262;756;1166;1371;154
2021-02-15;6960;199;5261;689;1371;1360;155
2021-02-15;6939;198;5261;665;1440;1356;154
2021-02-15;6883;198;5260;645;1457;1262;156
2021-02-15;6815;198;5260;591;1412;1226;163
2021-02-15;6621;197;5260;536;1347;1080;157
2021-02-15;6593;195;5259;547;1352;1045;154
2021-02-15;6463;195;5258;492;1212;960;160
2021-02-15;6213;190;5258;492;1033;912;159
2021-02-15;6077;191;5257;469;1014;918;157
2021-02-15;5958;194;5257;487;826;951;155
2021-02-15;5801;195;5257;425;535;1055;158
2021-02-15;5788;195;5254;429;355;1090;158
2021-02-15;5718;196;5110;461;213;1189;160
2021-02-15;5865;196;5169;472;78;1272;162
2021-02-15;6230;193;5175;539;4;1320;159
2021-02-15;6751;197;5253;619;1;1387;155
2021-02-15;6798;200;5254;658;1;1415;155
2021-02-15;6639;202;5253;679;1;1395;156
2021-02-15;6305;207;5253;705;1;1266;157
2021-02-15;6134;208;5178;728;1;1241;153
2021-02-15;5947;208;5181;786;1;1110;158
2021-02-15;5843;209;5170;831;1;882;160
2021-02-15;5900;210;5182;808;1;747;162
2021-02-15;6156;210;5176;820;1;873;162
2021-02-15;6040;210;5137;827;1;733;164
2021-02-16;6077;210;5155;793;1;677;159
2021-02-16;6085;211;5182;780;1;656;162
2021-02-16;5934;211;5178;776;1;659;163
2021-02-16;6088;212;5181;773;1;654;165
2021-02-16;5931;212;5181;743;1;724;165
2021-02-16;5910;212;5197;744;1;730;161
2021-02-16;5712;213;5138;766;1;641;163
2021-02-16;5515;213;5105;740;1;647;163
2021-02-16;5413;213;5087;739;1;646;162
2021-02-16;5446;212;5087;743;1;643;164
2021-02-16;5484;213;5078;735;1;637;157
2021-02-16;5683;214;5069;735;1;640;159
2021-02-16;5821;213;5095;717;1;723;157
2021-02-16;6102;167;5176;733;1;766;155
2021-02-16;6399;167;5198;722;1;1009;161
2021-02-16;6633;162;5162;757;1;1104;163
2021-02-16;6784;168;5218;749;2;1216;166
2021-02-16;6944;172;5229;790;50;1241;161
2021-02-16;6993;171;5254;753;208;1264;163
2021-02-16;6975;166;5250;721;378;1303;162
2021-02-16;7016;160;5252;694;491;1307;168
2021-02-16;6984;165;5254;656;586;1291;167
2021-02-16;6820;209;5255;605;707;1114;166
2021-02-16;6831;209;5255;556;787;1091;168
2021-02-16;6796;208;5252;511;924;1260;170
2021-02-16;6591;205;5253;501;1096;1058;165
2021-02-16;6561;204;5247;521;1222;1043;161
2021-02-16;6219;202;5246;615;1298;1038;163
2021-02-16;6316;203;5244;692;1233;957;167
2021-02-16;6200;203;5243;748;1191;914;170
2021-02-16;5961;202;5242;737;956;962;166
2021-02-16;6048;202;5242;689;716;968;163
2021-02-16;5938;202;5242;658;538;970;169
2021-02-16;5834;203;5245;593;431;893;170
2021-02-16;5746;203;5247;556;318;980;169
2021-02-16;5631;205;5255;577;167;997;164
2021-02-16;5834;205;5220;495;69;1016;165
2021-02-16;6048;205;5210;565;7;1033;172
2021-02-16;6455;205;5213;535;0;1283;163
2021-02-16;6467;206;5258;477;1;1319;165
2021-02-16;6297;207;5258;450;1;1303;168
2021-02-16;6139;208;5257;444;1;1268;168
2021-02-16;5922;208;5259;430;1;1081;169
2021-02-16;5715;208;5233;441;1;1065;170
2021-02-16;5682;209;5218;400;1;975;167
2021-02-16;5737;209;5232;429;1;867;170
2021-02-16;5963;210;5230;432;1;944;170
2021-02-16;5838;210;5139;462;1;769;168
2021-02-17;5823;211;5103;449;1;757;169
2021-02-17;5836;211;5143;451;1;750;171
2021-02-17;5611;212;5062;423;1;647;174
2021-02-17;5828;212;5107;415;1;637;170
2021-02-17;5638;213;5125;404;1;635;172
2021-02-17;5675;213;5118;401;1;632;168
2021-02-17;5492;212;5119;411;1;601;169
2021-02-17;5268;214;5136;398;1;608;173
2021-02-17;5232;213;5131;409;1;599;174
2021-02-17;5224;213;5161;403;1;607;174
2021-02-17;5257;213;5093;399;1;602;172
2021-02-17;5457;213;5139;397;1;594;169
2021-02-17;5570;214;5155;394;1;597;172
2021-02-17;5993;214;5158;354;1;660;171
2021-02-17;6222;215;5157;341;1;714;173
2021-02-17;6434;215;5165;342;1;847;171
2021-02-17;6557;210;5154;321;3;885;171
2021-02-17;6706;209;5148;330;57;1001;169
2021-02-17;6687;209;5158;317;209;1002;166
2021-02-17;6758;210;5138;280;476;998;169
2021-02-17;6666;209;5117;260;700;989;160
2021-02-17;6546;208;5200;235;1059;986;166
2021-02-17;6451;209;5193;246;1271;980;158
2021-02-17;6387;210;5215;246;1383;891;165
2021-02-17;6305;208;5259;239;1579;871;169
2021-02-17;6207;208;5260;228;1689;818;168
2021-02-17;6156;206;5260;232;1725;711;167
2021-02-17;5908;201;5176;243;1744;695;169
2021-02-17;5927;200;5152;227;1676;615;173
2021-02-17;5827;199;5127;203;1555;604;171
2021-02-17;5553;203;5126;184;1281;579;169
2021-02-17;5489;203;5222;177;1153;660;168
2021-02-17;5352;198;5212;164;937;690;156
2021-02-17;5209;198;5227;160;720;784;161
2021-02-17;5218;203;5229;166;489;846;163
2021-02-17;5176;204;5243;150;262;909;163
2021-02-17;5277;203;5249;154;97;1013;165
2021-02-17;5591;204;5251;154;7;1106;163
2021-02-17;6022;206;5250;165;1;1292;166
2021-02-17;6162;207;5249;201;1;1340;168
2021-02-17;6040;208;5253;278;1;1237;168
2021-02-17;5707;209;5249;368;1;1217;170
2021-02-17;5495;210;5249;445;1;1008;170
2021-02-17;5337;209;5250;525;1;780;165
2021-02-17;5204;209;5252;604;1;747;171
2021-02-17;5277;210;5252;628;1;721;171
2021-02-17;5560;209;5251;662;1;723;169
2021-02-17;5387;209;5249;660;1;684;170
2021-02-18;5475;209;5250;694;1;683;172
2021-02-18;5516;209;4874;734;1;636;168
2021-02-18;5245;209;4562;758;1;628;170
2021-02-18;5444;210;4594;790;1;633;169
2021-02-18;5199;210;4558;784;1;626;172
2021-02-18;5254;209;4600;759;1;630;170
2021-02-18;4986;209;4554;744;1;609;171
2021-02-18;4879;210;4591;761;1;609;170
2021-02-18;4713;207;4549;767;1;599;166
2021-02-18;4728;207;4520;778;1;604;171
2021-02-18;4735;208;4541;770;1;600;163
2021-02-18;4942;208;4887;770;1;604;163
2021-02-18;5085;208;5153;752;1;639;166
2021-02-18;5412;208;5179;691;1;713;166
2021-02-18;5648;208;5224;701;1;818;166
2021-02-18;5881;212;5245;724;1;1058;164
2021-02-18;5988;208;5248;724;3;1058;159
2021-02-18;6104;209;5248;726;23;1035;158
2021-02-18;6165;203;5250;704;84;1046;163
2021-02-18;6280;200;5250;676;175;1235;157
2021-02-18;6309;200;5249;716;276;1222;158
2021-02-18;6311;202;5239;737;360;1201;163
2021-02-18;6225;200;5246;709;452;1119;159
2021-02-18;6160;201;5249;715;558;1052;163
2021-02-18;6238;202;5249;740;652;1078;172
2021-02-18;6232;202;5248;736;743;995;169
2021-02-18;6277;200;5249;776;689;997;163
2021-02-18;6130;200;5251;759;658;1005;164
2021-02-18;6171;200;5252;749;619;886;171
2021-02-18;6090;201;5251;717;547;769;162
2021-02-18;5942;201;5253;706;526;694;164
2021-02-18;5924;207;5254;670;454;697;172
2021-02-18;5707;202;5254;640;353;625;169
2021-02-18;5661;203;5251;608;269;622;171
2021-02-18;5646;203;5253;517;185;700;173
2021-02-18;5606;205;5255;476;126;725;176
2021-02-18;5686;206;5257;428;47;792;174
2021-02-18;5804;207;5256;334;4;815;173
2021-02-18;6230;206;5258;311;1;1211;176
2021-02-18;6214;207;5256;302;1;1247;176
2021-02-18;6080;208;5259;325;1;1055;175
2021-02-18;5845;208;5257;326;1;1045;173
2021-02-18;5573;208;5227;300;1;1033;174
2021-02-18;5422;208;5175;300;1;853;171
2021-02-18;5344;208;5162;267;1;845;174
2021-02-18;5429;208;5178;285;1;703;177
2021-02-18;5680;208;5185;293;1;771;177
2021-02-18;5554;206;5178;295;1;734;178
2021-02-19;5567;206;5175;311;1;671;177
2021-02-19;5611;206;5186;350;1;643;177
2021-02-19;5417;205;5179;331;1;616;177
2021-02-19;5568;205;5184;332;1;620;179
2021-02-19;5410;206;5180;301;1;618;171
2021-02-19;5389;206;5177;261;1;616;180
2021-02-19;5192;206;5188;265;1;600;177
2021-02-19;5078;206;5188;268;1;528;178
2021-02-19;4933;206;5185;252;1;529;180
2021-02-19;4963;206;5194;290;1;529;178
2021-02-19;5000;206;5185;289;1;527;177
2021-02-19;5143;206;5187;293;1;528;176
2021-02-19;5237;206;5186;307;1;526;176
2021-02-19;5580;207;5194;342;1;633;174
2021-02-19;5787;207;5194;395;1;806;172
2021-02-19;6067;207;5193;468;1;983;173
2021-02-19;6147;207;5187;493;4;1061;172
2021-02-19;6248;205;5181;510;78;1047;175
2021-02-19;6289;203;5183;520;247;1149;174
2021-02-19;6272;199;5182;510;468;1255;174
2021-02-19;6215;198;5176;482;712;1126;173
2021-02-19;6112;200;5176;469;997;928;170
2021-02-19;5986;198;5166;484;1206;907;169
2021-02-19;5869;202;5179;481;1394;768;165
2021-02-19;5821;201;5164;481;1545;764;166
2021-02-19;5793;200;5177;505;1623;759;170
2021-02-19;5858;200;5164;556;1661;678;172
2021-02-19;5624;200;5169;572;1634;617;171
2021-02-19;5544;197;5154;561;1566;600;170
2021-02-19;5435;196;5160;568;1411;598;171
2021-02-19;5227;198;5142;573;1302;632;172
2021-02-19;5095;199;5161;496;1176;672;178
2021-02-19;4962;197;5185;449;981;671;174
2021-02-19;4875;200;5191;409;792;764;177
2021-02-19;4855;198;5185;330;526;781;178
2021-02-19;4870;199;5185;311;270;907;178
2021-02-19;4956;198;5185;314;88;1037;175
2021-02-19;5174;200;5181;374;8;1235;173
2021-02-19;5606;201;5174;425;1;1315;176
2021-02-19;5697;202;5167;488;1;1226;175
2021-02-19;5558;204;5159;592;1;1046;174
2021-02-19;5393;205;5167;684;1;901;170
2021-02-19;5177;202;5181;724;1;797;172
2021-02-19;5043;202;5045;758;1;787;176
2021-02-19;4946;203;5037;792;1;773;175
2021-02-19;5005;205;5038;784;1;706;174
2021-02-19;5241;207;5044;801;1;762;177
2021-02-19;5109;207;5041;801;1;764;177
2021-02-20;5132;207;5032;801;1;747;172
2021-02-20;5165;207;5038;822;1;679;177
2021-02-20;4943;207;5053;822;1;659;179
2021-02-20;5048;207;5123;824;1;614;179
2021-02-20;4895;207;5010;845;1;603;175
2021-02-20;4883;207;5090;853;1;610;177
2021-02-20;4691;207;5005;867;1;599;174
2021-02-20;4521;207;5113;871;1;607;171
2021-02-20;4395;207;5058;880;1;493;174
2021-02-20;4364;208;5124;899;1;490;174
2021-02-20;4351;208;5071;889;1;482;172
2021-02-20;4411;208;5056;891;1;480;172
2021-02-20;4470;207;5011;892;1;478;177
2021-02-20;4660;208;5096;907;1;578;173
2021-02-20;4766;208;5110;933;1;582;173
2021-02-20;4934;208;5103;949;1;618;173
2021-02-20;4931;208;5070;962;6;617;176
2021-02-20;4988;208;5110;971;103;637;174
2021-02-20;5149;207;5101;977;255;672;172
2021-02-20;5194;206;5080;966;448;700;170
2021-02-20;5220;206;5103;966;552;682;173
2021-02-20;5218;204;5098;963;699;680;173
2021-02-20;5146;204;5083;964;804;664;173
2021-02-20;5149;203;5052;954;841;576;174
2021-02-20;5172;203;5070;951;868;583;173
2021-02-20;5206;202;5050;943;912;551;176
2021-02-20;5313;202;5011;942;919;470;178
2021-02-20;5025;201;4904;936;954;432;178
2021-02-20;4952;199;4843;921;960;433;176
2021-02-20;4875;197;4940;937;978;428;171
2021-02-20;4645;198;4493;939;922;428;169
2021-02-20;4593;199;4476;937;782;421;171
2021-02-20;4440;200;4431;916;656;425;171
2021-02-20;4340;200;4469;938;553;423;173
2021-02-20;4319;200;4430;910;381;422;174
2021-02-20;4330;201;4465;907;200;531;172
2021-02-20;4474;202;5141;889;87;583;173
2021-02-20;4661;202;5098;878;9;552;172
2021-02-20;5107;204;5153;905;1;774;171
2021-02-20;5270;205;5137;893;1;774;175
2021-02-20;5234;205;5124;896;1;763;174
2021-02-20;5047;203;5141;896;1;677;174
2021-02-20;4904;203;5119;899;1;668;177
2021-02-20;4782;203;5103;906;1;591;176
2021-02-20;4691;203;4986;902;1;573;175
2021-02-20;4800;204;5022;891;1;461;171
2021-02-20;5045;204;5072;895;1;531;172
2021-02-20;4883;203;5050;881;1;512;171
2021-02-21;4913;203;5030;875;1;506;170
2021-02-21;4943;203;5057;874;1;504;169
2021-02-21;4751;203;4930;852;1;418;172
2021-02-21;4864;203;5059;848;1;397;173
2021-02-21;4707;204;4893;842;1;395;174
2021-02-21;4693;204;4911;813;1;398;177
2021-02-21;4467;204;4855;830;1;398;176
2021-02-21;4316;204;4903;833;1;398;175
2021-02-21;4185;204;4870;840;1;395;172
2021-02-21;4132;204;5064;820;1;392;172
2021-02-21;4085;204;5009;786;1;396;171
2021-02-21;4118;204;4988;781;1;396;176
2021-02-21;4135;204;4966;748;1;392;179
2021-02-21;4252;205;5007;745;1;404;178
2021-02-21;4326;204;5066;760;1;402;177
2021-02-21;4405;204;4994;778;1;507;177
2021-02-21;4395;204;5065;794;10;510;180
2021-02-21;4541;204;5091;864;64;516;178
2021-02-21;4690;204;5158;858;153;522;178
2021-02-21;4829;205;5175;860;259;529;180
2021-02-21;4933;200;5166;855;367;527;178
2021-02-21;4982;199;5114;850;459;538;178
2021-02-21;5001;199;5107;859;536;534;181
2021-02-21;5062;202;5103;826;602;525;181
2021-02-21;5158;202;5111;800;657;562;180
2021-02-21;5225;200;5099;790;678;563;182
2021-02-21;5255;200;5075;791;683;560;176
2021-02-21;4972;200;5072;759;657;556;176
2021-02-21;4924;201;4910;744;602;483;176
2021-02-21;4847;201;5077;727;521;477;175
2021-02-21;4663;199;5019;712;440;469;180
